final_review,title,text
positif,"Perayaan Natal 2023, Bupati Banggai Kunjungi Gereja Ucapkan Selamat Natal","BANGGAI RAYA-Masyarakat Kristiani di wilayah Kabupaten Banggai merayakan Natal tahun 2023, Senin (25/12/2023).Jemaat Gereja di Luwuk yang melaksanakan ibadah Natal mendapatkan kunjungan dan ucapan selamat dari Bupati Banggai, H. Amirudin Tamoreka.Seperti di Gereja Immanuel Luwuk, sekira pukul 08.00 Wita, pelaksanaan ibadah Natal 2023 mendapatkan kunjungan langsung Bupati Banggai.Bupati Amirudin didampingi oleh Forkopimda Banggai dan sejumlah pimpinan OPD Banggai diterima langsung oleh Majelis, Pendeta dan Pengurus Gereja Immanuel Luwuk.Dalam sambutannya, Bupati Banggai, H. Amirudin Tamoreka menyampaikan, secara pribadi, keluarga dan Pemerintah Daerah Kabupaten Banggai mengucapkan selamat merayakan Natal 2023 dan menyongsong Tahun Baru 2024.“Saya atasnama pribadi, keluarga dan pemerintah mengucapkan selamat merayakan Natal, semoga kedamaian dan kesejahteraan akan selalu bersama kita, dan selamat menyambut Tahun Baru 2024. Kita berdoa, semoga kita diberikan umur panjang, sehingga bisa ketemu dengan Natal di tahun yang akan datang,” kata Amirudin kepada Jemaat Gereja Immanuel Luwuk.Ia mengakui, sangat senang sekali dan bangga sekali berada di Gereja Immanuel, tanpa terasa sudah 3 tahun berturut-turut, bisa hadir di Gereja Immanuel untuk merayakan Natal bersama, serta tahun Baru.Oleh karena itu kata orang nomor satu di Kabupaten Banggai ini, mengucapkan terima kasih kepada seluruh jemaat Gereja Immanuel Luwuk yang telah turut serta membangun daerah Kabupaten Banggai.“Terpenting, yang sangat kita rasakan bahwa toleransi umat beragama di Kabupaten Banggai. Ini yang sangat penting,” harap Bupati Banggai, Amirudin. RUM"
positif,Panji Syahputra Ketuai Wadah Balap Motor Luwuk,"BANGGAI RAYA- Para tim balap motor (Road Race) se-Kabupaten Banggai melakukan silaturahmi di Hotel Kota pada Sabtu (23/12/2023) malam kemarin.Tampak hadir pada silaturahmi tersebut Panji Syahputra bersama perwakilan dari beberapa tim balap.Di antaranya hadir dalam silaturahmi manager tim, pembalap, mekanik, dan para senior balap motor yang sekaligus memilih Ketua.Terpilih sebagai ketua umum yaitu Panji Syahputra sementara Ketua Harian Ari Indrayana Nasar biasa disapa Arizdo, Wakil Ketua Gusprima, dan Sekretaris Andri Palawa.Pada silahturahmi tersebut sangat serius membahas mengenai sirkuit dan lahan untuk latihan agar menjadi perhatian pemerintah terhadap cabang olahraga balap motor Luwuk.“Sudah dari Tahun 2022 sudah kami ajak semua pembahasan terkait Sirkuit dan lahan untuk latihan, mengundang semua tim atau yang  mewakili masing-masing manager tim, pembalap maupun mekanik serta para senior agar bisa tukar pikiran dengan satu tujuan untuk adanya sirkuit balap motor,”ucap Andri Palawa kepada Banggai Raya,Senin (25/12/2023).Andri Palawa mengatakan, rencananya untuk lahan latihan yang akan diusulkan yaitu halaman parkir depan Kantor Bupati Halimun, sementara untuk target pembangunan Sirkuit ada dua tempat yaitu Pertama di Desa Bunga Kecamatan Luwuk Utara dan di Unit 2 Kecamatan Toili.Untuk struktur kepengurusan wadah balap motor ini sudah terbentuk dan insyaallah akan segera mendaftar secara resmi ke Ikatan Motor Indonesia (IMI) agar kedepannya bisa membuat event balapan motor secara resmi maupun Kegiatan otomotif lainnya di kabupaten Banggai.Panji Syahputra mengatakan musyawarah tersebut telah menentukan pengurus yang berkompeten sesuai di bidangnya bukan sekedar jadi Pengurus, jadi setiap pengurus terpilih harus mampu melaksanakan tugas dan kewajibannya.“Rapat selanjutnya insyaallah akan membahas denah sirkuit Road Race sesuai rencana kita bersama, serta juga mengajak teman-teman yang memang memiliki tim balap motor serta pencinta otomotif untuk sama sama  kita satukan tujuan untuk Otomotif yang Lebih Lagi,” pungkasnya.AGK"
positif,Satgas OMB Tinombala Patroli Gabungan Jaga Pemilu Aman di Banggai,"Polresbanggai.com –Untuk mendukung keamanan dan kelancaran seluruh tahapan Pemilu 2024, petugas gabungan menggelar patroli pengamanan berskala besarke kantor penyelenggara pemilu termasuk gudang penyimpanan logistik Pemilu 2024.Personel TNI Kodim 1308 LB dan Satgaspolres banggaiyang tergabung dalam Satgas Preventif Operasi Mantab Brata (OMB) Tinombala Polres Banggai secara masif dan berkelanjutan mendatangi objek penting pemilu, Senin (25/12/23).Karendalops OMB Polres Banggai, Kompol Esti Prasetyo Hadi mengatakan, pada tahap kampanye ini sasaran patroli adalah kantor KPU dan gudang logistik Pemilu serta Bawaslu Banggai.“Saat ini memasuki tahapan kampanye, dan di Gudang logistic sudah ada kelengkapan pemilu lainnya serta proses perakitan kotak suara. Kita patroli gabungan untuk menciptakan pemilu aman dan lancar,” jelasnya.Patroli gabungan ini melibatkan Satgas Preventif Polres Banggai 12 personil, Satgas TNI 2 anggota dan Satgas Kamseltibcarlantas Polres Banggai 3 orang.Kompol Esti yang juga menjabat Kabagops Polres Banggai ini menegaskan, selain patroli rutin, personel juga disiagakan untuk mengamankan Kantor KPU dan Bawaslu Banggai dan gudang logistic selama 24 jam.“Komitmen kami sebagai langkah preventif untuk mengantisipasi potensi gangguan apapun yang dimungkinkan terjadi,” jelasnya.“Dengan keterlibatan semua pihak ini, tahapan kampanye Pemilu di Banggai diharapkan bisa berjalan lancar, aman, dan kondusif,” tandasnya.*HumasPolresBanggai "
negatif,Keluarga Napi Protes Pemindahan Sepihak Lapas Kelas II B Luwuk,"KABAR  LUWUK – Keluarga dari tujuh orang narapidana (napi) yang baru-baru ini dipindahkan secara sepihak dari Lapas Kelas II B Luwuk, Sulawesi Tengah, mengungkapkan keberatannya atas tindakan tersebut.Protes tersebut muncul setelah para napi tersebut, antara lain Reza Garusu, Mahmud, Dandi, dan Heri Agung, diangkut pada Jumat, 8 Desember 2023, pukul 04.00 subuh, dalam sebuah operasi yang disebut tanpa adanya pertimbangan kemanusiaan.Seorang anggota keluarga korban, mengungkapkan bahwa tindakan ini bukan yang pertama kali terjadi, dan keluarga mendapatkan informasi mengenai adanya pemindahan lebih lanjut di masa mendatang. Sumber menggambarkan proses pemindahan ini mirip dengan penculikan masa lalu, seperti kejadian G30S PKI.“Sekali lagi, kami sebagai keluarga korban merasa sangat keberatan dengan pemindahan sepihak ini, yang sudah kedua kalinya terjadi. Kami juga menerima informasi bahwa pemindahan serupa akan terus dilakukan,” ujar sumber.Pada kunjungan keluarga ke Lapas pada hari Sabtu lalu, sumber menuturkan bahwa mereka mendapat laporan bahwa pelayanan terhadap para napi tidak merata dan terdapat indikasi pilih kasih. Petugas lapas disebut menindas para narapidana, mengancam pemindahan serta hukuman isolasi yang berkepanjangan jika melakukan pelanggaran kecil.“Para napi diancam akan dipindahkan ke lapas lain dan dimasukkan ke dalam menara berbulan-bulan jika melanggar aturan sekecil apapun. Bahkan, kondisi mandi dan makanan mereka juga disebutkan dikurangi,” ungkap sumber.Sumber informasi  juga menekankan bahwa keluarga korban bersedia memberikan informasi lebih lanjut, namun meminta agar identitas mereka dijaga kerahasiaannya. Mereka mengimbau agar pihak berwenang menyelidiki setiap tindakan pemindahan dan kriminalisasi petugas terhadap warga binaan, demi mencegah terulangnya kejadian tragis sepuluh tahun silam.Kondisi ini menimbulkan keprihatinan serius terhadap hak asasi manusia dan perlakuan yang tidak manusiawi terhadap narapidana. Pemerintah dan lembaga terkait diharapkan segera merespons dan mengambil tindakan untuk menjaga hak-hak para narapidana dan mencegah terjadinya penyalahgunaan wewenang oleh petugas lapas. (IkB)Tag:Keluarga Napi Protes Pemindahan Sepihak Lapas Kelas II B LuwukTopik:Keluarga Napi Protes Pemindahan Sepihak Lapas Kelas II B Luwuk"
positif,"Amankan Nataru 2023-2024, Wakapolres Banggai Minta Semua Pihak Bersinergi","luwuk–Wakapolres Banggai Kompol Pino Ary SH, SIK, MH, meminta aparat TNI-Polri, Pemda dan stakeholder terkait untuk bersinergi mengamankan agenda nasional perayaan Natal 2023 dan tahun baru 2024 (Nataru).“Ini merupakan kegiatan rutin tahunan yang pengamanannya terpusat di rumah ibadah, tempat mudik dan lokasi keramaian,” ungkap Wakapolres saat membuka Rapat Koordinasi (Rakor) Lintas Sektoral di Aula Rupatama, Mapolres Banggai, Rabu (20/12/2023) pagi.Ia menjelaskan, pengamanan ini merupakan bagian dari Operasi Kepolisian terpusat dengan sandi Lilin-2023 yang dilaksanakan secara serentak di seluruh indonesia.“Untuk perayaan Natal 2023 dan penyambutan Tahun Baru 2024 kita fokus di rumah ibadah dan lokasi keramaian demi keselamatan masyarakat,” jelasnya.“Intinya kita fokus pengamanan kegiatan masyarakat,” terang orang kedua di Mapolres Banggai ini.Dirinya menambahkan, bahwa Rakor ini dilaksanakan guna menyamankan persepsi dalam memberikan rasa aman dan keselatamatan masyarakat.Sementara itu,bupati banggaidiwakili Staf Ahli, Rudi Bullah, mengatakan, Rakor ini sangat dibutuhkan guna sinergitas demi rasa aman serta nyaman selama natal dan tahun baru.“Pada intinya Pemkab Banggai siap memback up total demi kelancaran pengamanan natal dan tahun baru,” tandasnya  "
negatif,Tim Jatanras Polres Banggai Tangkap Residivis Penggelapan Sepeda Motor,"luwuk–Tim Jatanras Satreskrimpolres banggaikembali menangkap TH alias Tatu (56) warga Kelurahan Simpong, Kecamatan Luwuk Selatan,kabupaten banggai, Selasa (19/12/2023) sekitar pukul 18.30 Wita.TH ini diringkus Tim Jatanras lantaran diiduga melakukan tindak pidana penggelapan sepeda motor milik korban.Kasat Reskrim AKP Tio Tondy, mengungkapkan, kasus ini terjadi pada Senin 18 Desember 2023 sekitar pukul 18.30 Wita, dimana saat itu pelaku meminjam motor milik Ahmad Husen Uhuna pergi ke Kelurahan Kaleke (Luwuk 2) untuk mengambil uang.“Namun motor yang dipinjam tidak kunjung dikembalikan,” ungkap AKP Tio.Usai menerima laporan korban, lanjut perwira pangkat tiga balak ini, Tim Jatanras melakukan penyelidikan dan mendapatkan informasi bahwa pelaku sedang berada di Desa Pandan Wangi Kecamatan Toili Barat.“Tanpa menunggu lama, kami bergerak cepat melakukan penangkapan,” sebutnya.Berdasarkan hasil interogasi, ia menuturkan, bahwa pelaku mengakui perbuatannya. Dan diamankan dua sepeda motor yakni Honda Beat warna hitam DN 5391 RC milik Moh. Faisal Patawe dan Yamaha Seon RC tipe 1 LB warna kuning DN 3860 RE milik Ahmad Husen Uhuna.Saat ini, kata dia, pelaku telah mendekam di sel tahanan Mapolres Banggai guna menjalani pemeriksaan dan pengembangan lebih lanjut.“Pelaku adalah salah satu residivis dan sudah sering melakukan perbuatan yang sama maupun pencurian di beberapa TKP dalam kota Luwuk,” pungkasnya  "
positif,"Laksanakan PPM, Rombongan Ponpes Daarul Hikmah Luwuk Disambut Antusias Pemda Pulau Taliabu","BANGGAI RAYA- Pondok Pesantren (Ponpes) Daarul Hikmah Luwuk tahun ini melaksanakan Praktik Pengabdian Masyarakat (PPM) ke IV di Pulau Taliabu.Rombongan santri PPM yang berjumlah 63 orang santri, dan 8 orang pendamping serta Pimpinan Ponpes Daarul Hikmah Luwuk, KH. Muhammad Mu’adz bersama Sekretaris Febriancu Nasulili disambut antusias.Pemda Pulau Taliabu, begitu antusias menyambut rombongan Ponpes Daarul Hikmah Luwuk yang akan melaksanakan PPM di kabupaten tersebut.Rombongan disambut langsung oleh Sekretaris Daerah (Sekda) Kabupaten Pulau Taliabu, mewakili Pimpinan Daerah dalam hal ini Bupati.Turut hadir juga di acara tersebut Asisten 1,.2 dan 3 serta Kepala-Kepala OPD se Kabupaten Pulau Taliabu.Adapun jumlah peserta PPM ke VI Tahun 2023 di Kabupaten Pulau Taliabu ini berjumlah 63 orang santri.Sementara Pendamping sebanyak 8 orang dan disebar ke 8 desa lingkup Kecamatan Taliabu Barat.Mendapat sambutan luar biasa dari Pemda Pulau Taliabu, Pimpinan Ponpes Daarul Hikmah Luwuk, KH.. Muhammad Mu’adz Lc., M.Hi., menyampaikan terima kasih yang setinggi-tingginya kepada Pemerintah Daerah Pulau Taliabu.“Terimakasih kepada Pemda Pulau Taliabu yang telah secara resmi memberikan izin berkegiatan di Wilayah  Kabupaten Pulau Taliabu,” ungkapnya, dalam sambutannya.Ia mengaku, sangat terharu ketika pertama kali turun dari kapal dan disambut langsung oleh Pemerintah Daerah, disematkan kalung bunga serta disambut oleh para wali santri Ponpes Daarul Hikmah yang anak-anaknya banyak mondok di sana.Di kesempatan yang sama, Sekretaris Daerah Pulau Taliabu dalam sambutannya membuka dengan mengutip slogan berbahasa asli Taliabu.  “Hemonsia Ladufu_ Bersama-sama lebih baik,”.Sekkab juga menyampaikan ucapan terimakasih dan permohonan maaf Bupati Wakil Bupati Kabupaten Pulau Taliabu karena tak bisa hadir.“Permohonan maaf beliau (Bupati Pulau Taliabu-red) karena belum bisa bersama-sama dengan kita pada kesempatan kali ini.  Karena beliau masih ada kegiatan yang sama pentingnya sehingga beliau meminta untuk diwakilkan oleh kami,” ucapnya.Mempercayakan Kabupaten Pulau Taliabu sebagai tempat PPM, ia  tak luput menyampaikan terimakasih banyak kepada Pimpinan Pondok Pesantren Daarul Hikmah Luwuk KH. Muhammad Muadz, Lc., M.H.I, dan Kepala Madrasah Aliyah Daarul Hikmah Luwuk ust. Febriancu Nasulili,S.Pd.Pada momen yang penuh keakraban dan kekeluargaan tersebut Pimpinan Pondok menyampaikan ucapan terimakasih kepada Panitia Pelaksanaan PPM ke-VI.“Termiakasih juga kepada seluruh wali santri lingkup Pulau Taliabu yang sudah sangat membantu dalam persiapan sebelum keberangkatan sampai pada selesai pendistribusian santri ke desa-desa tujuan,” terangnya.Untuk diketahui, Praktik Pengabdian Masyarakat adalah sebuah program Pondok Pesantren Daarul Hikmah Luwuk khusus untuk santri senior kelas XI Madrasah Aliyah Daarul Hikmah Luwuk.Kegiatan ini untuk mengasah kemampuan keilmuan di masyarakat dan untuk mengimplementasikan setiap materi keagamaan dan keterampilan yang di dapatkan selama di pesantren dan di terapkan pada kehidupan bermasyarakat.“Kegiatan ini dimulai dari tanggal 18-30 Desember 2023,” ungkap Kepala MA Daarul Hikmah Luwuk, Febriancu Nasulili. (*)"
positif,"Bupati Banggai Resmi Buka Sosialisasi Perda Nomor 9 Tahun 2023, Perlindungan Optimal Bagi Tenaga Kerja","KABAR LUWUK–Bupati BanggaiResmi Buka SosialisasiPerda Nomor 9 Tahun 2023, Perlindungan Optimal Bagi Tenaga Kerja.Bupati Banggai, Ir. H. Amirudin, M.M., AIFO, secara resmi membuka acaraSosialisasi Peraturan Daerah Nomor 9 Tahun 2023tentang OptimalisasiPenyelenggaraan Program Jaminan Sosial Ketenagakerjaan.Kegiatan ini dilaksanakan olehBPJS Ketenagakerjaan Kabupaten Banggaibekerja sama dengan Bagian Hukum Setda Kabupaten Banggai.Acara berlangsung di Ruang Rapat Umum Setda Kabupaten Banggai, dihadiri oleh berbagai pihak, termasuk Ketua Komisi 1 DPRD Kabupaten Banggai, Ketua Bapem Perda DPRD Kabupaten Banggai, staf ahli/assisten Setda Banggai, pimpinan perangkat daerah, camat, kabag Setda Banggai, narasumber, serta peserta sosialisasi. Rabu, 27 Desember 2023.Dalam sambutannya, Bupati Banggai menyampaikan pentingnya sosialisasi mengenai Perda Nomor 9 Tahun 2023.Beliau menekankan bahwa kesamaan gerak dan langkah-langkah dalam mencatat data ketenagakerjaan secara tepat dan dekat sangat krusial untuk pertanggungjawaban yang efektif.  Hal ini menjadi fondasi dalam penyelenggaraan perlindungan jaminan sosial ketenagakerjaan.Bupati Amirudin berharap pertemuan ini dapat menjadi dasar dan kerangka acuan yang dipahami oleh tenaga kerja dan pelaksana ketenagakerjaan.Sosialisasi Perda Nomor 9 Tahun 2023 juga merupakan wujud kesungguhan Pemerintah Daerah dalam mewujudkan keadilan dan keberlanjutan di sektor ketenagakerjaan.Dalam konteks ini, beliau mengajak semua pihak terlibat, termasuk pemerintah, perusahaan, dan masyarakat umum, untuk bersama-sama menjaga keberlangsungan dan efektivitas program jaminan sosial ketenagakerjaan. Ujarnya.Selain itu, Bupati Banggai menggarisbawahi pentingnya pemahaman bersama terhadap hak dan kewajiban tenaga kerja serta pemberi kerja.Menurutnya, Perda ini tidak hanya menjadi tanggung jawab pemerintah, namun juga seluruh komponen masyarakat perlu ikut serta dalam mewujudkan perlindungan yang menyeluruh dan berkelanjutan.Perda ini merupakan komitmen serius Pemerintah Daerah dalam memberikan perlindungan maksimal kepada tenaga kerja.Selain itu, beliau menegaskan pentingnya penyebarluasan Perda ini kepada seluruh pemangku kepentingan (stakeholder), sehingga esensi pelaksanaan, pengawasan, hak pekerja, dan pemberi kerja dapat diawasi dengan baik.Bupati juga menyoroti aspek tata kelola, perencanaan, dan pelaksanaan yang perlu diperhatikan demi menjaga integritas dan efektivitas program.Semua pihak diharapkan dapat bekerja sama untuk menjamin perlindungan yang optimal bagi tenaga kerja di Kabupaten Banggai.Sosialisasi ini diharapkan dapat menjadi landasan bagi implementasi yang sukses dan mendukung kesejahteraan para pekerja di daerah ini.Acara sosialisasi ini juga memberikan ruang bagi para peserta untuk mengajukan pertanyaan dan memberikan masukan, menciptakan dialog yang konstruktif antara pemerintah dan masyarakat.Dengan demikian, diharapkan implementasi Perda Nomor 9 Tahun 2023 dapat mencapai hasil yang optimal dan memberikan dampak positif bagi kesejahteraan tenaga kerja di Kabupaten Banggai. **"
negatif,"Mio Vs Pick Up di Pagimana, Dua Korban Dilarikan ke RSUD Luwuk","BANGGAI RAYA- Dua kendaraan yakni sepeda motor Yamaha Mio M3 dengan mobil Pick Up Mitsubishi mengalami kecelakaan ‘adu banteng’ terjadi di jalan raya depan Terminal Pagimana, Kabupaten Banggai.Akibat insiden kecelakaan lalulintas (lakalantas) tersebut, dua orang korban dilarikan ke Rumah Sakit Umum Daerah Luwuk.Kapolsek Pagimana, AKP Makmur, SH mengungkapkan, peristiwa itu terjadi pada Senin (25/12/2023), sekira pukul 13.30 WITA.AKP Makmur menjelaskan, kecelakaan berawal saat mobil pick up Mitsubishi DN 8325 CS yang dikendari oleh WI (48) warga Desa Tolisu, Toili, yang memuat beras bergerak dari arah Luwuk menuju Pagimana.Saat di tempat kejadian perkara (TKP), lanjutnya, kendaraan sepeda motor Yamaha Mio M3 DN 5428 RJ yang dikendarai AI berboncengan dengan MR, warga Desa Pisou, Pagimana, melaju dari sisi arah berlawanan.“Diduga sepeda motor dengan kecepatan tinggi, kemudian saat melewati tikungan sepeda motor yang dikendarai AI hilang kendali dan bergerak ke kanan jalan. Sehingga menabrak kendaraan mobil pick up Mitsubishi yang ditumpangi WI,” jelas Kapolsek.Dilanjutkan, akibat kecelakaan tersebut, korban AI dan MR mengalami luka cukup serius dan langsung dilarikan ke RSUD Luwuk untuk mendapat perawatan lebih lanjut dari pihak medis. Kerugian materil atas kejadian tersebut sekitar Rp25 Juta.“Kami juga telah mengamankan barang bukti sepeda motor dan mobil tersebut di Mapolsek Pagimana,” tukas Makmur. RUM/*"
negatif,Pagelaran Seni Budaya Andio di Banggai Bakal Diisi Napak Tilas ke Gua Wira dan Bukit Talubang,"BANGGAI RAYA -Masyarakat Adat Andio di Kecamatan Masama, Kabupaten Banggai, akan menggelar pagelaran seni dan budaya Andio sejak Kamis hingga Minggu malam (28-31/12/2023) di lapangan Kaliwaru Taugi/Tangeban.Selain diisi sejumlah pentas seni dan budaya Andio seperti tarian, pidato bahasa Mobaala yang merupakan bahasa warga Andio, hingga pertunjukan budaya dan olahraga tradisional lainnya, kegiatan tersebut juga akan diisi dengan napak tilas menelusuri peninggalan masyarakat Andio tempo dulu. Napak tilas itu termasuk menelusuri lokasi-lokasi bersejarah yang berkaitan dengan kehidupan masyarakat Andio di masa lalu, seperti kawasan pemukiman hingga lokasi pertempuran dan tempat persembunyian dari penjajah Belanda.Untuk tahun ini, napak tilas memilih Gua Wira dan Bukit Talubang, yang oleh masyarakat Andio dipercaya memiliki hubungan dengan kehidupan para luluhur diasa lalu, utamanya dalam upaya mempertahankan diri dari serangan musuh. Kegiatan napak tilas yang dibuka untuk umum, termasuk kalangan pelajar, akan memberikan pengetahuan pada peserta tentang sejarah Andio.Di tahun lalu, kegiatan napak tilas menyusuri sejumlah situs budaya termasuk benteng Rajawali.Kegiatan pagelaran seni dan budaya Andio ini dibuka pada Kamis malam dan berakhir pada Minggu malam. Sementara untuk kegiatan napak tilas dilaksanakan pada Minggu pagi. DAR"
positif,"Hari Ibu Tahun 2023, SMPN 3 Luwuk Terima Penghargaan Sekolah Ramah Anak","BANGGAI RAYA-SMP Negeri 3 Luwuk di bawa pimpinan Hj. Misa, S.Pd, M.Pd mendapatkan penghargaan sebagai sekolah ramah anak dari Pemerintah Daerah (Pemda) Kabupaten Banggai. Hal itu disampaikan pada acara peringatan Hari Ibu Ke-98 tahun, Jumat (22/12/2023) pekan kemarin.Penghargaan diserahkan langsung oleh Bupati Banggai, Ir. H. Amirudin Tamoreka, MM, AIFO kepada kepala SMP Negeri 3 Luwuk, Hj. Misa, S.Pd, M.Pd.“Awalnya dapat undangan yang ditandatangani oleh bapak Bupati Banggai pada peringatan hari Ibu yang ke 98 pada tanggal 22 Desember 2023, dan didalam undangan tersebut ada catatan kecil, bahwa diharapkan hadir untuk menerima penghargaan. Jadi saya penasaran dan bertanya dalam hati, penghargaan apa untuk SMPN 3 Luwuk, perasaan sekolah tidak pernah mengikuti lomba, kecuali lomba 9K tingkat Kabupaten Banggai lalu, yang dilaksanakan oleh Dinas Pendidikan dan Kebudayaan Banggai ,dan juara 1. Tapi penghargaan itu sudah kami terima dari Bupati Banggai pada peringatan 17 Agustus 2023 lalu berupa sertifikat dengan hadiah uang sejumlah Rp10 Juta. Ternyata penghargaan yang diberikan itu adalah penghargaan sebagai sekolah ramah anak,” kata Kepala SMP Negeri 3 Luwuk, Hj. Misa kepada Banggai Raya, Rabu (27/12/2023).Tentunya kata dia, sangat bangga dan senang sekali mendapatkan penghargaan dari Pemda Banggai, dengan penilaian SMPN 3 Luwuk sebagai satuan pendidikan dengan ramah anak.Serta sambung dia, penghargaan yang sebesar-besarnya, dan mengucapkan banyak terima kasih kepada Bupati Banggai, H. Amirudin Tamoreka, serta Kepala Dinas Pendidikan Keluarga Berencana, Pemberdayaan Perempuan dan Perlindungan Anak (PKBP3A) Kabupaten Banggai, yang telah memberikan penghargaan kepada SMPN 3 Luwuk, pada Hari Ibu Ke-98 Tahun 2023.“Tentunya kami sangat bangga dan senang sekali mendapat penghargaan sebagai Sekolah Ramah Anak di penghujung tahun 2023. Ucapan terimakasih yang tak terhingga kepada Bapak Bupati Banggai dan Kepala PKBP3A Kabupaten Banggai. Dengan penghargaan ini, kami dari keluarga besar SMPN 3 Luwuk akan terus berkolaborasi bersama orang tua dan pihak terkait untuk menjaga lingkungan sekolah yang kondusif, aman dan nyaman,” janjinya.Menurut Hj. Misa, SMPN 3 Luwuk menjadi rumah kedua bagi anak-anak untuk belajar menimba ilmu pengetahuan dan terampil, jauh dari kekerasan dan bully-membully, sehingga anak-anak bisa lebih kreatif dalam berekspresi , berkarya dan berinovasi sesuai bakat minatnya baik di bidang akademik maupun non akademik.“Bagi guru SMP Negeri 3 Luwuk akan terus mengembangkan diri untuk berkarya, berkolaborasi, berinovasi demi memajukan pendidikan di Kabupaten Banggai melalui komunitas belajar dan pemanfaatan Platform Merdeka Mengajar ( PMM) dari Kemendikbudristek, sehingga bisa lebih baik lagi kedepannya. Anak- anak lebih cerdas dan berkarakter, serta berakhlak mulia,” harapnya. RUM"
positif,Bupati Banggai Hadiri Wisuda Sarjana Angkatan XXI UMLB.,"DKISP BANGGAI – Bupati Banggai, Ir. H. Amirudin, MM, AIFO Menghadiri Wisuda Sarjana Angkatan XXI Tahun Akademik 2022-2023 Universitas Muhammadiyah Luwuk Banggai, Senin (18/12/2023) di Hotel Estrella and Conference.Dalam sambutannya, Bupati Banggai memberikan apresiasi terhadap UMLB yang telah berhasil menelorkan sejumlah sarjana yang memiliki dampak signifikan di Kabupaten Banggai.UMLB mengukuhkan 768 Wisudawan pada Wisuda Sarjana Angkatan XXI Tahun Akademik 2022-2023, Prosesi Wisuda berlangsung dalam dua tahap, mulai pagi hari ini hingga sore nanti yang melibatkan 8 Fakultas dan 15 Program Studi.Bupati Banggai menekankan bahwa kebahagiaan wisuda adalah awal dari perjalanan baru, Para wisudawan diharapkan untuk terus mengembangkan diri dan menciptakan peluang pekerjaan.“Jangan berharap untuk menjadi ASN, karena itu terbatas, tapi bagaimana menjadi wirausahawan baru, menciptakan lapangan kerja, membantu pemerintah untuk mengisi pembangunan yang ada di Kabupaten Banggai,” ujar Bupati Amirudin.Dukungan yang konsisten dari Pemerintah Daerah tercermin dalam peningkatan pendapatan, dengan rencana pemberian hibah sebesar 2 miliar pada tahun 2024.“Kalau tahun 2022 kami memberikan hibah kurang lebih 1 miliar kepada Universitas Muhammadiyah, dan Insya Allah, kami sudah tetapkan di tahun 2024 kembali memberikan hibah sebanyak 2 miliar,” ungkap Amirudin.Saat ini, UMLB memiliki 4.967 mahasiswa aktif yang tersebar di 8 Fakultas dan 17 Program Studi, Sebanyak 9 Program Studi telah terakreditasi Baik, sedangkan 8 Program Studi mendapatkan akreditasi Baik Sekali.Dengan usia yang telah mencapai 23 tahun, UMLB terus berkomitmen untuk meningkatkan kualitas dan kuantitas kelembagaan.Pada tahun ini, UMLB juga membuka Program Pascasarjana, khususnya Program Studi Magister Manajemen.*Tim Liputan Dinas Komunikasi, Informatika, Statistik, dan Persandian (DKISP) Kabupaten Banggai."
negatif,KEJARI BANGGAI MUSNAHKAN BARANG BUKTI 15 PERKARA TINDAK PIDANA UMUM,"DKISP Banggai – Kejaksaan Negeri (Kejari) Kabupaten Banggai memusnahkan sejumlah barang bukti dari 15 perkara tindak pidana umum periode September sampai dengan Desember 2023, Selasa (19/12/2023) sore, di halaman Kantor Kejari Banggai, Luwuk.Barang bukti yang dimusnahkan telah memperoleh kekuatan hukum tetap (inkracht) dengan amar putusan dirampas untuk dimusnahkan.Kepala Kejaksaan Negeri Banggai Raden Wisnu Bagus Wicaksono mengatakan, dari sejumlah perkara tersebut, kasus tertinggi adalah narkotika.“Kalau bicara tentang narkotika ini tanggung jawabnya bukan hanya pada penegak hukum. Tadi kami sudah ngobrol, ada dari Pemda, Kodim, Polres. Intinya, kami sepakat untuk bagaimana meminimalisir peredaran narkoba,” ujar Kajari Banggai.“Alasan kami melakukan pemusnahan seperti ini adalah upaya kami memitigasi adanya penyimpangan dan penyalahgunaan barang bukti,” tambahnya.Kejari Banggai dalam keterangan persnya menyebutkan, barang bukti yang dimusnahkan berasal dari 15 perkara. Rinciannya, 9 perkara tindak pidana narkotika jenis sabu-sabu, 2 perkara tindak pidana kesehatan, 2 perkara tindak pidana kekerasan terhadap orang, serta 1 perkara tindak pidana umum lainnya.Barang bukti yang dimusnahkan meliputi : 332,35 gram narkotika jenis sabu-sabu beserta alat hisapnya, 6.177 butir Trihexyphenidyl (THD), dan 15 botol kosmetik tanpa izin edar. Adapula barang bukti berupa parang, pisau, dan pakaian.Barang bukti tersebut dimusnahkan dengan cara dibakar, diblender, digerinda, dan dilarutkan dengan cairan pembersih lantai.Pemusnahan barang bukti dihadiri oleh Asisten Bidang Pemerintahan dan Kesejahteraan Rakyat Setda Banggai Nurdjalal bersama sejumlah pimpinan instansi vertikal lainnya.*Tim Liputan Dinas Komunikasi Informatika Statistik dan Persandian (DKISP) Kabupaten Banggai"
